file_name	title	date	title_page	pot_city_name
data_312.json	no_title	[1830]	['FELLINI', 'EDI', 'Lollo,', 'S', '+', 'dlsrtio', 'la', '1', 'CORUTEI', 'I', 'MONTECCHI', 'TRAGEDIA', 'LIRICA', 'NEL', 'GRAN', 'TEATRO', 'LA', 'FENICE', '2', 'Camonale', 'del', 'ano', '1830', 'tv', 'VENEZIA', 'Paiza', 'uroonana', 'cast.', 'dA']	['venezia']
data_633.json	no_title	no_year	"['L’', 'INCOGNITA', 'PERSEGUITATA', 'DRAMMA', 'GIOCOSO', 'PER', 'MUSICA', 'Da', 'Rapprefentafi', 'Ne', 'NomLe', 'Tearro', 'pi', 'Upive', 'Il', 'Camovale', '1780,', 'UMILIATO', 'ALLE', 'GENTILI', 'NOBILIS<.""*', 'DAME,', 'ED', 'EGREGJ', 'NOBILISs.""', 'CAVALIERI', 'DI', 'DETTA', 'CITTA.', 'E', 'GRA', 'In', 'UDINE,', 'per', 'li', 'Frateli', 'Murero.', 'CON', 'LICENZA', 'DE', 'SUPERIORI.']"	[]
data_1092.json	no_title	[1787]	[]	[]
data_926.json	no_title	1891	['g', '=', '=', 'Sb', '“=', '3', '£', 'IT']	[]
data_1064.json	no_title	no_year	"['[erre', 'e', '|', 'TANCREDI', 'È.', 'DRAMMA', 'PER', 'MUSICA', '»', 'DA', 'NAFPRESENTARSI', 'NEL', 'REGIO', 'TEATRO', 'DI', 'TORINO', 'NEL', 'CARNOVALE', 'del', '1767,', 'ALLA', 'PRESENZA', 'S.S,', 'R.M,', 'IN', 'TORINO,', 'NELLA', 'STAMPERIA', 'REALE:', 'e', 'TI', '2', 'ii', 'di', 'oc', 'Degli', 'de', 'Soi', '""doti', 'a', 're']"	['regio', 'torino', 'torino']
data_291.json	no_title	1783	"['ELI', 'AMANTI', 'ALLA', 'PROVA', 'DRAMMA', 'GIOCOSO', 'PER', 'MUSICA', 'DI', 'GIOVANNI', 'BERTATI', 'DA', 'RAPPRESENTARSI', 'NEL', 'TEATRO', 'GIUSTINIANI', 'IN', 'SAN', ""MOISE'"", 'PERLA', 'PRIMA', 'OPERA', 'DEL', 'GARNOVALE', 'at', 'IN', 'VENEZIA,', 'MDCCLXXXUT']"	[]
data_565.json	no_title	1729	"['DRAMMA', 'PER', 'MUSICA', 'Da', 'rapprefentarii', 'IN', 'LIVORNO', 'NEL', 'TEATRO.', 'È', 'DI', '$.', 'SEBASTIANO', 'Nel', 'prefente', 'Autunno', 'dell’', 'Anno', '1729»', 'SOTTO', 'LA', 'PROTEZIONE', ""Dell'Altezza"", 'Reale', 'del', 'Serenifie', 'IN', 'LUCCA', '19', '—r', 'Domenico', 'Giuffetti,', 'coN', 'LICENZA', 'DE', '“sp', 'BOT', 'prendiamo', ""l'ardire"", 'col', 'più', 'umile', 'offequio', 'di', 'prefentare', 'a', 'V.A.R.', 'il', 'S)', 'Dramma', 'intitolato', ""L'"", 'p', 'ERNELINDA', 'per', 'ri-', 'pa', 'Suo', 'Real', 'Patrocinio', 'quel-', 'la', 'benignisfima,', 'ed', 'autorevole', 'Protezione,', 'con', 'la', 'quale', 'polsarafitito', 'dalla', 'di', 'Le', 'Sovr']"	['livorno', 'livorno', 'lucca', 'lucca']
data_64.json	no_title	1755	"['ANTIGONA', 'IN', 'TEBE', 'DRAMMA', 'PER', 'MUSICA', 'DA', 'RAPPRESENTARSI', 'Nel', 'Real', 'Teatro', 'di', 'S.', 'Carlo', ""nell'ERR"", ""dell'anno"", '1755.', 'ALLA', 'MAESTÀ', 'DEL', 'RÉ', 'NOSTRO', 'INVITTO', 'SOVRANO', 'DEDICATO,', 'TN', 'NAPOLI', 'MPCCLY,', 'Pra', 'Domenico', 'Laxciiyo', 'cn', 'ie', 'Rotio%ki', 'SACRA', 'REAL', 'MAESTA”', 'SIGNORE:', 'Fferifco', 'je', '\\prefento', 'il', 'Drama', 'dek', 'PAxrigona', 'alla', 'M.V.;', 'incuiri-', 'fplendono', 'alcune', 'di', 'quelle', 'eroiche', 'virtù,', 'le', 'quali', 'in', 'numero', 'aa', 'ab']"	['napoli', 'napoli']
data_749.json	no_title	1690	"['ZIANI', 'MA.', 'LA', 'FALSIRENA', 'Ù', 'DRAMA', 'PER', 'MUSICA', 'Di', 'Rapprefentarti', 'nel', 'Testro', ""diS'Angelol'Anno"", '1650.', 'DI', 'D.', 'RINALDO', 'CIALLI.', 'coNsacraTA', 'CE', 'eMalezasoiia', 'e', ';', 'CE']"	[]
data_745.json	no_title	1796	"['LA', 'DONNA', 'INNAMORATA', 'DI', 'GIOVANNI', 'BERTATI', 'Catia', 'i', '3', 'AA', 'da', 'parare', 'Nes', 'Nesisissno', 'Tiarno', 'GIUSTINIANI', 'IN', 'SAN', 'MOISE', 'HI', 'Carovale', ""dell'Anno"", '1796', 'liazinzai', 'Sele', 'sere', 'in', 'venezia', 'ih', 'RAL.04-86,03', 'va!', 'aretino', '3', 'è', 'a', 'cervice', 'oa', 'pra.', 'La', 'Scena', 'è', 'in', 'Cd', 'la', 'Cfa', 'di', 'D.', 'tres', 'La', 'Mag', 'è', '2', 'cre', 'Petr', 'Sir', '“dome', 'Ne']"	['venezia']
data_795.json	no_title	1797	"['Ai', 'lg', 'ki', '(iste', '1747;', 'LA', 'MOGLIE', 'CAPRICCIOSA', 'Dranama', 'giocofo', 'per', 'Mufica', 'dn', 'aironesderAnsi', 'U', 'iN', 'SENIGALLIA', 'NEL', 'TEATRO', 'DE', 'SIGNORI', 'CONDOMINI', 'Nella,', 'Fiera,', ""dell'Anno"", '1797,', 'Ù', 'via', 'po', '4', 'sui', 'Beclivza', 'Ri', 'Mionfigine', 'FERDINANDO', 'SALUZZO', 'E', 'iStapENTI', 'DI', 'VABINO=', 'LESUT', 'c', 'BINIGAGLIA,', 'MDUEREVIL', 'EI', 'LAZZARIBI', 'con', 'riniiioe']"	['senigallia', 'senigallia', 'saluzzo']
data_17.json	no_title	1787	"['AGESTLAO', 'DRAMMA', 'PER', 'MUSICA', 'DA', 'RAPPRESENTARE', 'È', 'wii', 'Nositissimo', 'reato', 'IV', 'EN', 'LE', 'R', 'IN', 'SAN', 'BENEDETTO', 'iL', 'CARNOVALE', ""DELL'ANNO"", '107.8', 'Spr', 'i', 'n', 'in', 'veNEZIA,', 'MDCCLXXXVIL', 'porno', '‘Arenesso', 'Mopisto', 'Frnzo;']"	[]
data_895.json	no_title	no_year	['op.', 'e', 'qian', 'Aaimondo', 'Derponti', 'Ae', 'A', 'Banardini', 'LEONORA', 'A.', 'ZANARDINI', 'GIAN', 'RAIMONDO', 'SERPONTI', 'IVENEZIA', '-', 'TEATRO', 'LA', 'FENICE', 'Conai', '18886,', 'Ing', 'PIOVTRLII', 'RO.']	[]
data_356.json	no_title	1720	"['IL', 'FILINDO', 'Paforale', 'Eroica', 'per', 'Mafica', 'DA', 'RAPPRESENTARSI', 'Nel', 'Teatro', 'Giuftiniano', 'di', '$.', 'Moisè.', ""L'Antunno"", ""dell'emo"", 'MDECKX.', 'DEDICATO', '‘AI', 'Signor', 'CONTE', 'GIAN-AGOSTINO', 'BERO""', 'VENEZIA,', 'MDCCXX.', 'A', 'ppreo', 'Marino', 'Roffi', 'in', 'Merzera', 'Pe', 'ia', 'de', 'Pe', 'e', 'Con', 'Licenza', ""de'"", 'Superiori.']"	['marino', 'marino', 'marino']
data_236.json	no_title	1724	"['iL', '0650.', '08', '\\FARNACE', 'Dramma', 'per', 'Mufica', 'pa', 'necimanzi', 'NEL', 'TEATRO', 'ALIBERT', ""Pe'l"", 'Carnevale', ""dell'Anno"", 'MDCCXXIVI', 'DEDICATO', 'ALLA', 'MAESTA', 'È', 'DI', 'GIACOMO', 'II', '.', 'Rè', ""d'Inghilterra"", '&c', 'Gen', 'Bicenea', 'de', 'Sapri', 'fa-06s0.', '6', '|', 'con', 'degnarlo', ""dell'alta"", 'fa', 'prote-', 'gione', ':', 'e', 'perciò', 'Noî', 'fommamente', 'ambiziofi', 'di', 'confervargli', '‘il', 'vane', 'i', 'Aa', 'tage']"	[]
data_201.json	no_title	[1835]	['ELENA', 'E', 'MALVIR,', 'DRAMMA', 'BUFFO', 'iN', 'DUE', 'ATTI', 'DA', 'RAPPRESENTARSI', 'NEL', 'TEATRO', 'S.', 'BENEDETTO', '1', 'AUTUNNO', '4835', 'Musica', 'del', 'Sig.', 'Maestro', 'EGISTO', 'VIGNOZZI', 'VENEZIA', 'NELLA', 'ROTT.', 'TIPOGRAFIA', 'IIZZI,', '«i']	['venezia']
data_881.json	no_title	1657	[]	[]
data_41.json	no_title	[1854]	['AMLETO', 'TRAGEDIA', 'LIRICA', 'IN', 'QUATTRO', 'ATTI', 'parole', 'e', 'musica', 'DI', 'A.', 'ZANARDI', 'NEL', 'TEATRO', 'GALLO', 'AS.', 'BENEDETTO', 'uil', 'Bagione', 'N', 'Pi', 'E', 'venezia', 'iso']	['venezia']
data_1065.json	no_title	[1830]	['‘(TEBALDO', 'ISOLINA', 'MELO', '-', 'DRAMMA', 'EROICO', 'TEATRO', 'A', 'SAN', 'BENEDETTO', 'La', 'Primavera', 'ito.', 'Poeda', 'di', 'ROSSI.', 'litica', 'di', 'MORLAGCHI,', 'Primo.', 'Marsi', 'di', 'Cope', 'dl', '5', 'il', 'e', 'di', 'fnveni', 'en', 'VENEZIA', 'el', 'Edit,', 'Tp.', 'Rizcî.']	['venezia']
data_425.json	no_title	1793	"['TU', 'GE', ""L'O.S-0"", 'IN', 'CIMENTO', 'DRAMMA', 'GIOCOSO', 'PER', 'MUSICA', 'DA', 'RAPPRESENTARSI', 'TEN', ""*L'U'CCA"", 'NEL', 'TEATRO', 'ALLA', 'PANTERA', 'NEL', 'PROSSIMO', 'CARNEVALE', ""pett'"", 'Anno', '1798.', 'DEDICATO', 'AL', 'MERITO', 'SEMmRE', 'GRANDE', 'DELLA', 'NOBIL', 'DONNA', 'LA', 'SIGNORA', 'LUISA', 'ARNOLFINI', 'BURLAMACCHI.', 'Ci', 'LUCCA', 'MDCCXCII.', 'ronsumosoazonaronconanE', 'Presso', 'Francxsco', 'Bonsicnoni', ')(', 'Con', 'Apr.']"	['lucca', 'lucca']
